date,loc,home_team,away_team,group,home_team_id,away_team_id,recent,result,home_wins,away_wins,home_team_fitness,away_team_fitness,home_team_level,away_team_level,championship_importance,neutral,home_team_fifa_ranking,away_team_fifa_ranking
15/07/2018,"Luzhniki Stadium, Moscow",Spain,Portugal,final,197,172,0.9,,,,97,94,10,9,5,1,1162,1306
